city_ch;date;district;area;xiaoqu;price;sale
苏州;20201222;姑苏;金门;宝石御景园;31051;42
苏州;20201222;姑苏;金门;富达大厦;17898;20
苏州;20201222;姑苏;金门;彩香一村一区;24938;30
苏州;20201222;姑苏;金门;金都名苑;30036;26
苏州;20201222;姑苏;金门;菱塘新村一期;24671;16
苏州;20201222;姑苏;金门;彩香一村二区;23990;22
苏州;20201222;姑苏;金门;采香花园;24259;15
苏州;20201222;姑苏;金门;寒舍;30494;16
苏州;20201222;姑苏;金门;菱塘新村二区;23988;24
苏州;20201222;姑苏;金门;新元新村;23327;17
苏州;20201222;姑苏;金门;银杏苑(姑苏区);23777;16
苏州;20201222;姑苏;金门;干将西路1301号;22452;5
苏州;20201222;姑苏;金门;红旗新村;21999;6
苏州;20201222;姑苏;金门;馨泓花园B区;25534;8
苏州;20201222;姑苏;金门;金之枫花园;22887;13
苏州;20201222;姑苏;金门;银泰花园一期;20512;13
苏州;20201222;姑苏;金门;机械新村;22474;13
苏州;20201222;姑苏;金门;干将名邸;27259;7
苏州;20201222;姑苏;金门;东沁苑;20965;11
苏州;20201222;姑苏;金门;金门路386号;23964;7
苏州;20201222;姑苏;金门;张家浜;24230;22
苏州;20201222;姑苏;金门;白莲花园;28679;3
苏州;20201222;姑苏;金门;虹桥路12号;25573;8
苏州;20201222;姑苏;金门;南浩街5号;25243;7
苏州;20201222;姑苏;金门;金门路778号;22001;10
苏州;20201222;姑苏;金门;新元路11号;23272;10
苏州;20201222;姑苏;金门;虹桥路6号;31217;12
苏州;20201222;姑苏;金门;新元二村;22246;10
苏州;20201222;姑苏;金门;欣嘉园;26588;4
苏州;20201222;姑苏;金门;老禾家塘63号;22871;5
苏州;20201222;姑苏;金门;宝城小区;18110;3
苏州;20201222;姑苏;金门;三香弄八号小区;22759;8
苏州;20201222;姑苏;金门;南浩街19号院;24233;3
苏州;20201222;姑苏;金门;阊胥路102号;25391;3
苏州;20201222;姑苏;金门;银泰花园二期;26968;3
苏州;20201222;姑苏;金门;络香路3号;24303;4
苏州;20201222;姑苏;金门;桐泾北路25号;26590;2
苏州;20201222;姑苏;金门;新元路20号;22252;2
苏州;20201222;姑苏;金门;日晖苑;25734;3
苏州;20201222;姑苏;金门;雪枫公寓一期;0;0
苏州;20201222;姑苏;金门;虹桥路8号;23702;0
苏州;20201222;姑苏;金门;前文家巷13号小区;22313;2
苏州;20201222;姑苏;金门;金门路692号;24913;0
苏州;20201222;姑苏;金门;小日晖桥11号;19110;0
苏州;20201222;姑苏;金门;三香弄;24806;4
苏州;20201222;姑苏;金门;雪枫公寓二期;4642;0
苏州;20201222;姑苏;金门;老禾家塘岸62号;24322;2
苏州;20201222;姑苏;金门;佳福国际大厦;11930;0
苏州;20201222;姑苏;金门;南浩街25号;0;0
苏州;20201222;姑苏;金门;干将西路705号;0;0
苏州;20201222;姑苏;金门;万通大厦;17862;1
苏州;20201222;姑苏;金门;烽火路80号;23158;1
苏州;20201222;姑苏;金门;后文家巷11号;17656;1
苏州;20201222;姑苏;金门;北许巷散盘;20869;1
苏州;20201222;姑苏;金门;施家弄16号;0;0
苏州;20201222;姑苏;金门;三香路1188号;23823;0
苏州;20201222;姑苏;金门;大马堂一号;25464;0
苏州;20201222;姑苏;金门;信记里;20932;1
苏州;20201222;姑苏;金门;阊胥路散盘;21207;2
苏州;20201222;姑苏;金门;南许巷18号;30675;0
苏州;20201222;姑苏;金门;信记路14号;23365;1
苏州;20201222;姑苏;金门;白姆桥东弄;25998;1
苏州;20201222;姑苏;金门;西信记里33号;20384;0
苏州;20201222;姑苏;金门;华孚大厦;0;0
苏州;20201222;姑苏;金门;恒业铂金大厦;0;0
苏州;20201222;姑苏;金门;东润商务大厦;0;0
苏州;20201222;姑苏;金门;老禾家塘岸61号;0;0
苏州;20201222;姑苏;金门;毛家桥弄;22168;2
苏州;20201222;姑苏;金门;金门路214号;16765;1
苏州;20201222;姑苏;金门;小日晖桥36弄;0;0
苏州;20201222;姑苏;金门;西信记里32号;0;0
苏州;20201222;姑苏;金门;阊胥路112号;0;0
苏州;20201222;姑苏;留园西园;鑫苑景园;24406;68
苏州;20201222;姑苏;留园西园;嘉业阳光城;21806;81
苏州;20201222;姑苏;留园西园;清塘新村;23035;43
苏州;20201222;姑苏;留园西园;新庄新村;20378;85
苏州;20201222;姑苏;留园西园;恒润新新家园;25536;36
苏州;20201222;姑苏;留园西园;观景新村;21508;39
苏州;20201222;姑苏;留园西园;桐仁花园;28593;16
苏州;20201222;姑苏;留园西园;仁安街新村;21111;10
苏州;20201222;姑苏;留园西园;玖园;25420;10
苏州;20201222;姑苏;留园西园;路南苑;21071;18
苏州;20201222;姑苏;留园西园;姑苏院子;30000;0
苏州;20201222;姑苏;留园西园;虎丘路新村;21313;16
苏州;20201222;姑苏;留园西园;御庭苑;28016;5
苏州;20201222;姑苏;留园西园;莲花斗散盘;20438;6
苏州;20201222;姑苏;留园西园;莲花新村二期（姑苏）;23120;13
苏州;20201222;姑苏;留园西园;长盛花园;22462;11
苏州;20201222;姑苏;留园西园;中天品苑东区;32114;14
苏州;20201222;姑苏;留园西园;航西新村;19965;11
苏州;20201222;姑苏;留园西园;春馨园C区;20567;13
苏州;20201222;姑苏;留园西园;清嘉苑;20151;15
苏州;20201222;姑苏;留园西园;桐邨;26744;1
苏州;20201222;姑苏;留园西园;钱塘家园;24159;4
苏州;20201222;姑苏;留园西园;倪家桥;20366;22
苏州;20201222;姑苏;留园西园;留茗花苑;23256;3
苏州;20201222;姑苏;留园西园;倪家苑;23002;8
苏州;20201222;姑苏;留园西园;春馨园A区;20687;14
苏州;20201222;姑苏;留园西园;中天品苑西区;31096;6
苏州;20201222;姑苏;留园西园;隆胜兰郡;26132;3
苏州;20201222;姑苏;留园西园;新庄二村;20978;23
苏州;20201222;姑苏;留园西园;清洁路散盘;23636;6
苏州;20201222;姑苏;留园西园;山塘街散盘;21752;10
苏州;20201222;姑苏;留园西园;莲花新村（姑苏）;22160;4
苏州;20201222;姑苏;留园西园;木耳场;21483;6
苏州;20201222;姑苏;留园西园;玻纤路新村;20899;7
苏州;20201222;姑苏;留园西园;山塘街364号;25301;3
苏州;20201222;姑苏;留园西园;冰厂街散盘;20851;7
苏州;20201222;姑苏;留园西园;世家留园;41473;1
苏州;20201222;姑苏;留园西园;春馨园B区;20621;20
苏州;20201222;姑苏;留园西园;广济路238号;22753;2
苏州;20201222;姑苏;留园西园;江枫别墅;47767;3
苏州;20201222;姑苏;留园西园;春馨园D区;20985;13
苏州;20201222;姑苏;留园西园;路西街散盘;19768;4
苏州;20201222;姑苏;留园西园;枫江居;23755;5
苏州;20201222;姑苏;留园西园;小木梳巷散盘;23895;5
苏州;20201222;姑苏;留园西园;半边街;20268;2
苏州;20201222;姑苏;留园西园;冠云花园;20900;7
苏州;20201222;姑苏;留园西园;西园路9号;21193;6
苏州;20201222;姑苏;留园西园;玫瑰苑(姑苏区);26434;8
苏州;20201222;姑苏;留园西园;广济公寓;23169;7
苏州;20201222;姑苏;留园西园;山塘九府;0;0
苏州;20201222;姑苏;留园西园;北浩弄60号;23524;0
苏州;20201222;姑苏;留园西园;油车弄11号;19271;3
苏州;20201222;姑苏;留园西园;缘园小区;21188;3
苏州;20201222;姑苏;留园西园;油车里3号;20670;4
苏州;20201222;姑苏;留园西园;北五泾浜20号;19572;1
苏州;20201222;姑苏;留园西园;潭子里散盘;18285;4
苏州;20201222;姑苏;留园西园;闻钟苑一区;21061;18
苏州;20201222;姑苏;留园西园;西杨安浜;22979;2
苏州;20201222;姑苏;留园西园;猪行河头;21818;0
苏州;20201222;姑苏;留园西园;留园别墅;37973;2
苏州;20201222;姑苏;留园西园;姑苏人家;0;0
苏州;20201222;姑苏;留园西园;渡僧桥下塘散盘;23158;1
苏州;20201222;姑苏;留园西园;北浩里18号;21491;2
苏州;20201222;姑苏;留园西园;殳家墙门;23634;4
苏州;20201222;姑苏;留园西园;闻钟苑三区;21461;9
苏州;20201222;姑苏;留园西园;仁安街1号;20290;1
苏州;20201222;姑苏;留园西园;南五泾浜18号;19954;2
苏州;20201222;姑苏;留园西园;朗诗澄园;36666;0
苏州;20201222;姑苏;留园西园;北浩弄31号;23016;0
苏州;20201222;姑苏;留园西园;留园路散盘;0;0
苏州;20201222;姑苏;留园西园;南一村;0;1
苏州;20201222;姑苏;留园西园;西叶家弄;26703;5
苏州;20201222;姑苏;留园西园;西园路50号;22014;4
苏州;20201222;姑苏;留园西园;八字桥西街;20378;2
苏州;20201222;姑苏;留园西园;丽景花苑;32212;2
苏州;20201222;姑苏;留园西园;前小邾弄散盘;21227;2
苏州;20201222;姑苏;留园西园;前管弄堂小区;23206;1
苏州;20201222;姑苏;留园西园;银城原溪;0;0
苏州;20201222;姑苏;留园西园;西园路49号;32927;1
苏州;20201222;姑苏;留园西园;和园小筑;0;0
苏州;20201222;姑苏;留园西园;石子街1号;18417;0
苏州;20201222;姑苏;留园西园;闻钟苑二区;17695;7
苏州;20201222;姑苏;留园西园;福马小区;18921;0
苏州;20201222;姑苏;留园西园;北浩弄散盘;23502;2
苏州;20201222;姑苏;留园西园;乐将武桥散盘;20916;2
苏州;20201222;姑苏;留园西园;白姆桥窑弄;0;0
苏州;20201222;姑苏;留园西园;清塘路158号;22155;2
苏州;20201222;姑苏;留园西园;虎丘路128号;24770;1
苏州;20201222;姑苏;留园西园;西杨安浜1-2号;27140;1
苏州;20201222;姑苏;留园西园;丹阳码头散盘;19288;2
苏州;20201222;姑苏;留园西园;新庄西路18号;23332;6
苏州;20201222;姑苏;留园西园;三茅场;18857;1
苏州;20201222;姑苏;留园西园;砻糠桥;21220;1
苏州;20201222;姑苏;留园西园;西园路散盘;22999;3
苏州;20201222;姑苏;留园西园;中倪家场;17279;1
苏州;20201222;姑苏;留园西园;永余弄;30804;1
苏州;20201222;姑苏;留园西园;旺思泾浜27号;20928;3
苏州;20201222;姑苏;留园西园;果品新村;0;0
苏州;20201222;姑苏;留园西园;引凤园弄;20115;1
苏州;20201222;姑苏;留园西园;东吴苑;24450;4
苏州;20201222;姑苏;留园西园;后小邾弄;40475;1
苏州;20201222;姑苏;留园西园;路西街24号;0;0
苏州;20201222;姑苏;留园西园;广济路235号;26316;1
苏州;20201222;姑苏;留园西园;北浩弄68号;22568;2
苏州;20201222;姑苏;留园西园;莲花坊沿河（三弄）;0;0
苏州;20201222;姑苏;留园西园;北浩弄48号;20561;1
苏州;20201222;姑苏;留园西园;前小邾弄;14466;3
苏州;20201222;姑苏;留园西园;留园三间头;20880;0
苏州;20201222;姑苏;留园西园;后倪家场;21131;0
苏州;20201222;姑苏;留园西园;杨安弄;19023;0
苏州;20201222;姑苏;留园西园;石牛头散盘;24524;0
苏州;20201222;姑苏;留园西园;莲花坊沿河（二弄）;0;1
苏州;20201222;姑苏;留园西园;西长善浜沿河;27878;0
苏州;20201222;姑苏;留园西园;和园;31786;1
苏州;20201222;姑苏;留园西园;宝德里9号;23012;0
苏州;20201222;姑苏;留园西园;猪行河头后街;23158;0
苏州;20201222;姑苏;留园西园;倪家苑北区;25547;0
苏州;20201222;姑苏;留园西园;桐桥西圩6-2号;21111;1
苏州;20201222;姑苏;留园西园;宝德里5号;0;1
苏州;20201222;姑苏;留园西园;木场头18号;22980;0
苏州;20201222;姑苏;留园西园;八字桥弄;0;0
苏州;20201222;姑苏;留园西园;后宝元街;24429;2
苏州;20201222;姑苏;留园西园;劳动二里;0;0
苏州;20201222;姑苏;留园西园;丹阳码头一弄12号前门邓宅;0;0
苏州;20201222;姑苏;留园西园;金家弄;0;0
苏州;20201222;姑苏;留园西园;南五泾浜12号;27510;0
苏州;20201222;姑苏;留园西园;北浩弄32号;0;0
苏州;20201222;姑苏;留园西园;吉庆寺弄;21182;0
苏州;20201222;姑苏;留园西园;星桥下塘8号;22737;1
苏州;20201222;姑苏;留园西园;石灰北弄散盘;0;1
苏州;20201222;姑苏;留园西园;思古弄;23077;1
苏州;20201222;姑苏;留园西园;宝德里6号;0;0
苏州;20201222;姑苏;留园西园;石家弄4号;0;0
苏州;20201222;姑苏;留园西园;星桥下塘13号;0;0
苏州;20201222;姑苏;留园西园;曹家弄;20038;2
苏州;20201222;姑苏;留园西园;南五泾浜16号;24416;1
苏州;20201222;姑苏;留园西园;宝德里7号;0;0
苏州;20201222;姑苏;留园西园;大木梳巷7号;17887;0
苏州;20201222;姑苏;留园西园;北环新村;0;0
苏州;20201222;姑苏;留园西园;石灰中弄;0;0
苏州;20201222;姑苏;留园西园;平安里2-1号;0;0
苏州;20201222;姑苏;留园西园;路西街12号;0;0
苏州;20201222;姑苏;留园西园;新丰里;27921;1
苏州;20201222;姑苏;留园西园;仁安场;20564;1
苏州;20201222;姑苏;留园西园;北五泾浜散盘;0;0
苏州;20201222;姑苏;留园西园;吉庆寺弄22号;0;0
苏州;20201222;姑苏;留园西园;留园新村二里;0;0
苏州;20201222;姑苏;留园西园;前宝元街;0;0
苏州;20201222;姑苏;留园西园;鸭蛋头2号;0;0
苏州;20201222;姑苏;留园西园;白姆桥东弄26号;0;0
苏州;20201222;姑苏;留园西园;北浩弄36号;0;1
苏州;20201222;姑苏;留园西园;莲花坊二弄1号;20607;0
苏州;20201222;姑苏;留园西园;星桥下塘2号;16667;1
苏州;20201222;姑苏;留园西园;山塘街548号;0;0
苏州;20201222;姑苏;留园西园;伊家滨散盘;0;0
苏州;20201222;姑苏;留园西园;山塘街496号;0;0
苏州;20201222;姑苏;留园西园;白姆桥西弄;0;0
苏州;20201222;姑苏;留园西园;石子街5号;33514;1
苏州;20201222;姑苏;留园西园;莲花斗5号;0;1
苏州;20201222;姑苏;留园西园;广济路民丰里3号;0;0
苏州;20201222;姑苏;留园西园;玻纤路散盘;0;0
苏州;20201222;姑苏;留园西园;山塘街476号;0;0
苏州;20201222;姑苏;留园西园;苏浒路65号;0;0
苏州;20201222;姑苏;留园西园;石灰南弄14号;0;0
苏州;20201222;姑苏;留园西园;新庄西路26号;0;0
苏州;20201222;姑苏;留园西园;大悲庵弄;0;0
苏州;20201222;姑苏;留园西园;莲花坊沿河（一弄）;0;1
苏州;20201222;姑苏;留园西园;贵门街;24571;0
苏州;20201222;姑苏;留园西园;窑弄散盘;0;0
苏州;20201222;姑苏;留园西园;倪家弄;0;0
苏州;20201222;姑苏;留园西园;上津桥下塘78号;32289;0
苏州;20201222;姑苏;留园西园;木场头18号北门;0;1
苏州;20201222;姑苏;娄门;东环新村;28011;91
苏州;20201222;姑苏;娄门;永林二区;28065;68
苏州;20201222;姑苏;娄门;永林新村;27120;58
苏州;20201222;姑苏;娄门;娄江新村(姑苏区);25501;66
苏州;20201222;姑苏;娄门;塘坊苑;25759;33
苏州;20201222;姑苏;娄门;长风新村;27959;32
苏州;20201222;姑苏;娄门;娄门新村;27092;8
苏州;20201222;姑苏;娄门;东城明月;26798;13
苏州;20201222;姑苏;娄门;嘉吴苑;29153;12
苏州;20201222;姑苏;娄门;永林北区;26561;18
苏州;20201222;姑苏;娄门;东环路254号;27285;15
苏州;20201222;姑苏;娄门;梧桐花园;30178;9
苏州;20201222;姑苏;娄门;东林里;32293;1
苏州;20201222;姑苏;娄门;日规路1号;27079;16
苏州;20201222;姑苏;娄门;娄门下塘散盘;27563;8
苏州;20201222;姑苏;娄门;冯家村60号;28026;3
苏州;20201222;姑苏;娄门;朗园;38462;1
苏州;20201222;姑苏;娄门;北园别墅;0;0
苏州;20201222;姑苏;娄门;娄门下塘14-1号;26788;9
苏州;20201222;姑苏;娄门;普福寺弄散盘;26535;3
苏州;20201222;姑苏;娄门;东北街;30044;1
苏州;20201222;姑苏;娄门;新弄堂14号;29464;0
苏州;20201222;姑苏;娄门;娄门下塘13-1号;0;0
苏州;20201222;姑苏;娄门;北园路87号;21726;1
苏州;20201222;姑苏;娄门;小唐家巷;28822;1
苏州;20201222;姑苏;娄门;酱油里21号;0;0
苏州;20201222;姑苏;娄门;东环路商铺;31824;0
苏州;20201222;姑苏;娄门;酱油里31号;23611;0
苏州;20201222;姑苏;南门;盘溪新村;22196;70
苏州;20201222;姑苏;南门;养蚕里新村;44206;74
苏州;20201222;姑苏;南门;桂花新村;41244;39
苏州;20201222;姑苏;南门;大龙港新村;22523;50
苏州;20201222;姑苏;南门;觅渡翠庭;28389;25
苏州;20201222;姑苏;南门;玉兰新村;41052;52
苏州;20201222;姑苏;南门;南园新村小区;40574;45
苏州;20201222;姑苏;南门;新养蚕里新村;47243;36
苏州;20201222;姑苏;南门;鼎泰花园;27724;38
苏州;20201222;姑苏;南门;领秀江南;34715;20
苏州;20201222;姑苏;南门;人民路222号;25117;22
苏州;20201222;姑苏;南门;佳安别院;39664;8
苏州;20201222;姑苏;南门;朗诗人民路8号;42991;6
苏州;20201222;姑苏;南门;新南环新村四组团;25862;16
苏州;20201222;姑苏;南门;朗诗南门绿郡;52877;3
苏州;20201222;姑苏;南门;竹辉新村;28352;20
苏州;20201222;姑苏;南门;水城丽都;28782;22
苏州;20201222;姑苏;南门;化工新村;44843;32
苏州;20201222;姑苏;南门;新南环新村三组团;26549;7
苏州;20201222;姑苏;南门;南门世家;35646;4
苏州;20201222;姑苏;南门;南环新村;24103;13
苏州;20201222;姑苏;南门;新南环新村一组团;27452;13
苏州;20201222;姑苏;南门;翠园新村;39143;28
苏州;20201222;姑苏;南门;苏纶里;39734;9
苏州;20201222;姑苏;南门;南华公寓;22687;28
苏州;20201222;姑苏;南门;盘门新村;22420;19
苏州;20201222;姑苏;南门;南环西路21号;22098;15
苏州;20201222;姑苏;南门;吴县新村;22015;12
苏州;20201222;姑苏;南门;新南环新村五组团;26207;13
苏州;20201222;姑苏;南门;新南环新村二组团;26708;13
苏州;20201222;姑苏;南门;瑞富广场公寓;10185;4
苏州;20201222;姑苏;南门;明日家园;23465;18
苏州;20201222;姑苏;南门;东大街12号院;23285;6
苏州;20201222;姑苏;南门;南门一村;50441;14
苏州;20201222;姑苏;南门;乐怡苑;33574;2
苏州;20201222;姑苏;南门;画锦坊;69641;1
苏州;20201222;姑苏;南门;南门城根;42934;17
苏州;20201222;姑苏;南门;南环花苑;23421;8
苏州;20201222;姑苏;南门;西善长巷散盘;36449;15
苏州;20201222;姑苏;南门;中军新村;26601;3
苏州;20201222;姑苏;南门;万丽花园;27622;3
苏州;20201222;姑苏;南门;南园花苑;34763;6
苏州;20201222;姑苏;南门;南环西路23号;19679;10
苏州;20201222;姑苏;南门;南门世纪花园;30965;7
苏州;20201222;姑苏;南门;南环西路27号;23612;14
苏州;20201222;姑苏;南门;吉庆街88号;41288;8
苏州;20201222;姑苏;南门;学士林;35841;1
苏州;20201222;姑苏;南门;盘门雅苑;26452;12
苏州;20201222;姑苏;南门;西美巷;37407;5
苏州;20201222;姑苏;南门;伍子胥弄小区;41052;4
苏州;20201222;姑苏;南门;人民路五号;46797;9
苏州;20201222;姑苏;南门;桂花公寓;37839;3
苏州;20201222;姑苏;南门;朱家园;37769;5
苏州;20201222;姑苏;南门;南门新村;25822;4
苏州;20201222;姑苏;南门;新翠园新村;36856;25
苏州;20201222;姑苏;南门;南园南路189号;35567;27
苏州;20201222;姑苏;南门;内马路9-7号院;22980;6
苏州;20201222;姑苏;南门;寿宁弄50号;43376;1
苏州;20201222;姑苏;南门;盘福苑;22297;7
苏州;20201222;姑苏;南门;仓米巷社区;28146;6
苏州;20201222;姑苏;南门;苏晶新村;27345;5
苏州;20201222;姑苏;南门;华侨花苑;32415;2
苏州;20201222;姑苏;南门;东二路小区;29240;4
苏州;20201222;姑苏;南门;南园南路25号;36754;31
苏州;20201222;姑苏;南门;盘溪新村上沙苑;18274;4
苏州;20201222;姑苏;南门;潘环巷;21897;4
苏州;20201222;姑苏;南门;南环一村;22185;4
苏州;20201222;姑苏;南门;瓣莲巷42号;21943;2
苏州;20201222;姑苏;南门;竹辉路散盘;37809;7
苏州;20201222;姑苏;南门;南环汇邻广场;18266;27
苏州;20201222;姑苏;南门;百花洲;68211;0
苏州;20201222;姑苏;南门;润发公寓;35658;2
苏州;20201222;姑苏;南门;保兴里小区;22011;2
苏州;20201222;姑苏;南门;南园南路34号;36333;17
苏州;20201222;姑苏;南门;泰富苑;32934;0
苏州;20201222;姑苏;南门;西二路散盘;19317;6
苏州;20201222;姑苏;南门;书院巷135号;29803;1
苏州;20201222;姑苏;南门;道前街地方弄散盘;25234;1
苏州;20201222;姑苏;南门;苏纶新村;27527;1
苏州;20201222;姑苏;南门;大竹园;48657;1
苏州;20201222;姑苏;南门;小教场散盘;43370;4
苏州;20201222;姑苏;南门;南环东路898号;25538;5
苏州;20201222;姑苏;南门;新桥巷;22980;1
苏州;20201222;姑苏;南门;五十六间;20034;0
苏州;20201222;姑苏;南门;江南人家;44390;1
苏州;20201222;姑苏;南门;城中花园;27895;1
苏州;20201222;姑苏;南门;金狮小区;27760;1
苏州;20201222;姑苏;南门;东采莲巷散盘;25638;2
苏州;20201222;姑苏;南门;盘南公寓;21665;5
苏州;20201222;姑苏;南门;紫藤园;25627;1
苏州;20201222;姑苏;南门;师古桥;20723;0
苏州;20201222;姑苏;南门;内马路9-4号院;22805;6
苏州;20201222;姑苏;南门;惠康公寓房;21663;5
苏州;20201222;姑苏;南门;人民路131号;49379;2
苏州;20201222;姑苏;南门;南园南路;36819;6
苏州;20201222;姑苏;南门;南新村;27948;3
苏州;20201222;姑苏;南门;柳巷35号;33770;2
苏州;20201222;姑苏;南门;南星花园;20335;5
苏州;20201222;姑苏;南门;三山街4号;21248;0
苏州;20201222;姑苏;南门;三多苑;36423;0
苏州;20201222;姑苏;南门;东大街散盘;21659;1
苏州;20201222;姑苏;南门;泰华苑;30738;3
苏州;20201222;姑苏;南门;南园南路297号;36661;9
苏州;20201222;姑苏;南门;东支家巷散盘;25993;2
苏州;20201222;姑苏;南门;绿都姑苏雅集;50070;1
苏州;20201222;姑苏;南门;新市路散盘;43926;1
苏州;20201222;姑苏;南门;富郎中巷散盘;0;0
苏州;20201222;姑苏;南门;华侨公寓（姑苏区）;29543;3
苏州;20201222;姑苏;南门;天河花园;20902;2
苏州;20201222;姑苏;南门;内马路8号;24316;2
苏州;20201222;姑苏;南门;内马路17号;25310;3
苏州;20201222;姑苏;南门;瓣莲巷散盘;32266;1
苏州;20201222;姑苏;南门;南环西路24号;22094;3
苏州;20201222;姑苏;南门;金狮巷8号;24185;2
苏州;20201222;姑苏;南门;内马路14号;22429;2
苏州;20201222;姑苏;南门;南门路49-1号;33978;15
苏州;20201222;姑苏;南门;小教里5号;36349;4
苏州;20201222;姑苏;南门;邱家桥70号;19074;2
苏州;20201222;姑苏;南门;南采莲巷8号;26432;2
苏州;20201222;姑苏;南门;龙港公寓;15008;2
苏州;20201222;姑苏;南门;腊梅里散盘;20728;1
苏州;20201222;姑苏;南门;南环西路28号;19387;2
苏州;20201222;姑苏;南门;憩桥巷;23149;2
苏州;20201222;姑苏;南门;内马路散盘;23773;6
苏州;20201222;姑苏;南门;东一路;25282;4
苏州;20201222;姑苏;南门;南环公寓;24265;3
苏州;20201222;姑苏;南门;南环东路9号;24797;5
苏州;20201222;姑苏;南门;南环西路26号;22520;2
苏州;20201222;姑苏;南门;寿宁弄;35714;1
苏州;20201222;姑苏;南门;长船湾7号;23064;0
苏州;20201222;姑苏;南门;东大街267号;24227;0
苏州;20201222;姑苏;南门;盘门路散盘;21322;0
苏州;20201222;姑苏;南门;司前街散盘;28090;2
苏州;20201222;姑苏;南门;盛家浜散盘;0;0
苏州;20201222;姑苏;南门;内马路7号;22652;1
苏州;20201222;姑苏;南门;金狮巷2号;24478;1
苏州;20201222;姑苏;南门;东善长巷散盘;26620;1
苏州;20201222;姑苏;南门;忆桥弄45号;24371;1
苏州;20201222;姑苏;南门;南园公寓;28094;2
苏州;20201222;姑苏;南门;书院巷散盘;29803;0
苏州;20201222;姑苏;南门;金狮河沿11号;0;1
苏州;20201222;姑苏;南门;西二路4号小区;25949;3
苏州;20201222;姑苏;南门;大石头巷;34554;2
苏州;20201222;姑苏;南门;石皮弄1号;0;0
苏州;20201222;姑苏;南门;南环东路7号;24856;4
苏州;20201222;姑苏;南门;国涛商务大厦;0;1
苏州;20201222;姑苏;南门;永霖大厦;7874;0
苏州;20201222;姑苏;南门;南环西路140号;13406;1
苏州;20201222;姑苏;南门;皮匠浜;0;0
苏州;20201222;姑苏;南门;庙堂巷小区;43961;1
苏州;20201222;姑苏;南门;金狮河沿5号;0;0
苏州;20201222;姑苏;南门;小教场8号;34162;1
苏州;20201222;姑苏;南门;幽兰巷;113552;0
苏州;20201222;姑苏;南门;东美巷7号;25417;0
苏州;20201222;姑苏;南门;南环东路27号;0;0
苏州;20201222;姑苏;南门;盘门清河浜7号;21441;0
苏州;20201222;姑苏;南门;南采莲巷散盘;23649;1
苏州;20201222;姑苏;南门;三多里5号;0;0
苏州;20201222;姑苏;南门;南园南路30号;37927;3
苏州;20201222;姑苏;南门;高家村18号;0;0
苏州;20201222;姑苏;南门;西大街80号;0;0
苏州;20201222;姑苏;南门;南采莲巷2号;0;1
苏州;20201222;姑苏;南门;南环路3-1号;24876;0
苏州;20201222;姑苏;南门;上沙苑小区;0;0
苏州;20201222;姑苏;南门;柳巷16号;0;0
苏州;20201222;姑苏;南门;德安里;23999;1
苏州;20201222;姑苏;南门;花新里;0;0
苏州;20201222;姑苏;南门;柳巷22号;0;0
苏州;20201222;姑苏;南门;三山街;24000;1
苏州;20201222;姑苏;南门;德寿坊;0;0
苏州;20201222;姑苏;南门;盘门路83号;20299;1
苏州;20201222;姑苏;南门;石皮弄6号;27095;0
苏州;20201222;姑苏;南门;学士街商铺散盘;0;0
苏州;20201222;姑苏;南门;内马路9-1号;21739;1
苏州;20201222;姑苏;南门;念珠街商铺;21019;0
苏州;20201222;姑苏;南门;南园;36804;3
苏州;20201222;姑苏;南门;清河浜口7号;0;0
苏州;20201222;姑苏;南门;天房吴侬里;0;0
苏州;20201222;姑苏;南门;内马路10号;24586;0
苏州;20201222;姑苏;南门;东大街478号;21725;1
苏州;20201222;姑苏;南门;人民路32-2号;48335;1
苏州;20201222;姑苏;南门;书院巷32号;0;0
苏州;20201222;姑苏;南门;南门商务中心;0;0
苏州;20201222;姑苏;南门;南园南路32号;38587;2
苏州;20201222;姑苏;南门;仓米巷6号;24990;0
苏州;20201222;姑苏;南门;金狮巷散盘;0;0
苏州;20201222;姑苏;南门;人民路220;0;0
苏州;20201222;姑苏;南门;百花山庄;0;0
苏州;20201222;姑苏;南门;淮阳路45号;36795;0
苏州;20201222;姑苏;南门;柳巷24号;38339;0
苏州;20201222;姑苏;南门;书院巷138号;0;0
苏州;20201222;姑苏;南门;石皮弄4号;0;1
苏州;20201222;姑苏;南门;荣利大厦;0;0
苏州;20201222;姑苏;南门;兴陆弄16-10号;0;0
苏州;20201222;姑苏;南门;惠康商务大厦;0;0
苏州;20201222;姑苏;南门;庙湾街散盘;0;0
苏州;20201222;姑苏;南门;邱家桥55号;0;0
苏州;20201222;姑苏;南门;东大街商铺;0;0
苏州;20201222;姑苏;南门;奇香居;28065;0
苏州;20201222;姑苏;南门;石皮弄2号;0;0
苏州;20201222;姑苏;南门;花街巷;0;0
苏州;20201222;姑苏;南门;吕公桥弄2;0;0
苏州;20201222;姑苏;南门;乐村;0;0
苏州;20201222;姑苏;南门;东美巷6号;0;0
苏州;20201222;姑苏;南门;青旸路28号;29868;0
苏州;20201222;姑苏;平江路;蕴秀园;35486;9
苏州;20201222;姑苏;平江路;兰亭苑;35613;4
苏州;20201222;姑苏;平江路;丽景苑;29703;3
苏州;20201222;姑苏;平江路;华阳花苑;30706;1
苏州;20201222;姑苏;平江路;富乡小区;32788;2
苏州;20201222;姑苏;平江路;东园小区（姑苏）;39271;3
